chrom	start	end	RegionID	PeakRegion	Locus	LogFC	F	PValue	FDR
chr16	80305636	80306382	Shared_PeakRegion	Shared_PeakRegion_1301_chr16_80305636_80306382	chr16:80305636-80306382	-0.554063392228571	2.57536384051568	0.112977574549568	0.177808169624918
chr16	80840365	80840826	WT_PeakRegion	WT_PeakRegion_5703_chr16_80840365_80840826	chr16:80840365-80840826	-0.639510594611883	2.63845642155852	0.114471969490369	0.179576202732293
chr16	81019494	81019823	Shared_PeakRegion	Shared_PeakRegion_1302_chr16_81019494_81019823	chr16:81019494-81019823	-0.966894946764975	9.81157393752231	0.00251921140946886	0.0132211450815538
chr16	81035689	81036479	WT_PeakRegion	WT_PeakRegion_5704_chr16_81035689_81036479	chr16:81035689-81036479	-1.12173819029161	9.73185451970808	0.00261692100430426	0.0135320451245552
chr16	82207998	82208759	WT_PeakRegion	WT_PeakRegion_5705_chr16_82207998_82208759	chr16:82207998-82208759	-0.622858155168195	3.75567788483974	0.0566049214547699	0.106412418611022
chr16	82208973	82209295	WT_PeakRegion	WT_PeakRegion_5706_chr16_82208973_82209295	chr16:82208973-82209295	-0.940575150069523	6.07050850938891	0.0161694343521126	0.0439152139449081
chr16	82209318	82209844	Q111_PeakRegion	Q111_PeakRegion_1519_chr16_82209318_82209844	chr16:82209318-82209844	0.217402340663525	0.596155044792622	0.442610839286286	0.523530940951918
chr16	82241354	82241922	WT_PeakRegion	WT_PeakRegion_5707_chr16_82241354_82241922	chr16:82241354-82241922	-0.214821529041717	0.364216635307115	0.548096600663796	0.622566567689383
chr16	82918017	82919099	WT_PeakRegion	WT_PeakRegion_5708_chr16_82918017_82919099	chr16:82918017-82919099	-1.41421420746717	17.4767028980254	8.17704140684768e-05	0.00218794672935989
chr16	83083256	83083724	WT_PeakRegion	WT_PeakRegion_5709_chr16_83083256_83083724	chr16:83083256-83083724	-1.01319275057786	5.63075908265714	0.0203658063811533	0.0514476395002742
chr16	83262910	83263454	WT_PeakRegion	WT_PeakRegion_5710_chr16_83262910_83263454	chr16:83262910-83263454	-0.687314165523666	3.75402676020207	0.0566579055481221	0.106493078606725
chr16	83338508	83338850	WT_PeakRegion	WT_PeakRegion_5711_chr16_83338508_83338850	chr16:83338508-83338850	-0.781079237603155	3.94729046593715	0.0567081515578325	0.106568564380511
chr16	83449581	83450861	Shared_PeakRegion	Shared_PeakRegion_1303_chr16_83449581_83450861	chr16:83449581-83450861	-0.718979704390184	6.49477520242622	0.012982876573631	0.0379817432872531
chr16	83579304	83579882	WT_PeakRegion	WT_PeakRegion_5712_chr16_83579304_83579882	chr16:83579304-83579882	-1.00864811140336	7.17566712505418	0.0091759124859774	0.0300143627691873
chr16	83593651	83594074	WT_PeakRegion	WT_PeakRegion_5713_chr16_83593651_83594074	chr16:83593651-83594074	-0.278031752757811	0.425588282372903	0.52895675484326	0.605428308523895
chr16	84717991	84718517	WT_PeakRegion	WT_PeakRegion_5714_chr16_84717991_84718517	chr16:84717991-84718517	-0.52954258041911	1.85257965448097	0.181489713045377	0.256596440694473
chr16	84942037	84943839	WT_PeakRegion	WT_PeakRegion_5715_chr16_84942037_84943839	chr16:84942037-84943839	-1.02810774446619	13.98546421198	0.000370021136816052	0.00458565239846347
chr16	86550848	86551726	Shared_PeakRegion	Shared_PeakRegion_1304_chr16_86550848_86551726	chr16:86550848-86551726	-0.292937522919169	0.839945755937628	0.362514250179287	0.44735350714055
chr16	86624153	86624794	Q111_PeakRegion	Q111_PeakRegion_1520_chr16_86624153_86624794	chr16:86624153-86624794	0.733568171289198	2.98343376144906	0.0884679838261574	0.14836393986526
chr16	86725504	86726126	WT_PeakRegion	WT_PeakRegion_5716_chr16_86725504_86726126	chr16:86725504-86726126	-0.872291513519712	4.96800856284275	0.031816885351375	0.0706027848313797
chr16	86951106	86952128	Shared_PeakRegion	Shared_PeakRegion_1305_chr16_86951106_86952128	chr16:86951106-86952128	-0.656869215387169	3.67166097048383	0.0593705687414761	0.110178298885784
chr16	87149469	87150430	WT_PeakRegion	WT_PeakRegion_5717_chr16_87149469_87150430	chr16:87149469-87150430	-1.11354275797247	10.6807359530174	0.00166998354735761	0.0105416464426092
chr16	87372029	87372824	WT_PeakRegion	WT_PeakRegion_5718_chr16_87372029_87372824	chr16:87372029-87372824	-0.417302892213942	1.50146972589551	0.224493958119309	0.303586851221748
chr16	87386210	87387301	Shared_PeakRegion	Shared_PeakRegion_1306_chr16_87386210_87387301	chr16:87386210-87387301	-0.250637479164891	0.696317843832306	0.406822114224729	0.489678697005663
chr16	88029207	88029915	WT_PeakRegion	WT_PeakRegion_5719_chr16_88029207_88029915	chr16:88029207-88029915	-1.32999661391652	10.3663714681136	0.0022181024990121	0.0121712428643353
chr16	88104260	88104876	Q111_PeakRegion	Q111_PeakRegion_1521_chr16_88104260_88104876	chr16:88104260-88104876	-0.357132514325945	0.896227942492404	0.353674884452859	0.438596702735988
chr16	89298331	89299196	WT_PeakRegion	WT_PeakRegion_5720_chr16_89298331_89299196	chr16:89298331-89299196	-1.29405333585406	13.9973347823347	0.000368077179867374	0.00457369074886197
chr16	89329354	89330823	WT_PeakRegion	WT_PeakRegion_5721_chr16_89329354_89330823	chr16:89329354-89330823	-1.35183674831944	18.0003737796765	6.56214278127897e-05	0.00195663108185333
chr16	89558106	89559225	Q111_PeakRegion	Q111_PeakRegion_1522_chr16_89558106_89559225	chr16:89558106-89559225	-0.295527973374735	0.800552367034158	0.37395091981238	0.458841078687578
chr16	89878333	89879469	Shared_PeakRegion	Shared_PeakRegion_1307_chr16_89878333_89879469	chr16:89878333-89879469	0.359639927554003	1.18565332646641	0.280451794890626	0.363000259261299
chr16	89951699	89952441	Shared_PeakRegion	Shared_PeakRegion_1308_chr16_89951699_89952441	chr16:89951699-89952441	-0.405559262018955	1.54910330506112	0.217359908244096	0.296103423053754
chr16	89963523	89964797	Shared_PeakRegion	Shared_PeakRegion_1309_chr16_89963523_89964797	chr16:89963523-89964797	-0.585451925196655	4.33306622718628	0.040984655763995	0.084224982002749
chr16	89970865	89972162	Shared_PeakRegion	Shared_PeakRegion_1310_chr16_89970865_89972162	chr16:89970865-89972162	-0.433893279270317	2.12955924063993	0.148891799757065	0.219678811509761
chr16	91342528	91344251	Shared_PeakRegion	Shared_PeakRegion_1311_chr16_91342528_91344251	chr16:91342528-91344251	-0.911016242706588	13.3001990399544	0.000502358903367562	0.00540023044952698
chr16	91749894	91750953	Q111_PeakRegion	Q111_PeakRegion_1523_chr16_91749894_91750953	chr16:91749894-91750953	-0.0349490281078247	0.0133271332742724	0.908419657177137	0.928901733829186
chr16	92127534	92127810	WT_PeakRegion	WT_PeakRegion_5722_chr16_92127534_92127810	chr16:92127534-92127810	-1.45977663580962	10.6986839503048	0.00210010670509882	0.0118982929172781
chr16	92158217	92160099	Q111_PeakRegion	Q111_PeakRegion_1524_chr16_92158217_92160099	chr16:92158217-92160099	-0.224587250633903	1.24732987822477	0.267827645675682	0.350247354946303
chr16	92160584	92161425	Q111_PeakRegion	Q111_PeakRegion_1525_chr16_92160584_92161425	chr16:92160584-92161425	0.417537640902482	1.68086481080609	0.199006880506808	0.276443500238654
chr16	92251059	92251456	Q111_PeakRegion	Q111_PeakRegion_1526_chr16_92251059_92251456	chr16:92251059-92251456	1.10477301070778	6.07837011821511	0.0186305840864308	0.0486457578555261
chr16	92255080	92255550	Q111_PeakRegion	Q111_PeakRegion_1527_chr16_92255080_92255550	chr16:92255080-92255550	0.0792315923356082	0.0446848236176071	0.833190115010733	0.869047472640255
chr16	92255648	92256967	Shared_PeakRegion	Shared_PeakRegion_1312_chr16_92255648_92256967	chr16:92255648-92256967	-0.230901901217991	0.781637958710772	0.37962418557741	0.464131524817365
chr16	92323437	92324164	Q111_PeakRegion	Q111_PeakRegion_1528_chr16_92323437_92324164	chr16:92323437-92324164	0.0274701416827955	0.00654076346809068	0.935768873738323	0.94969935543535
chr16	92645329	92645597	WT_PeakRegion	WT_PeakRegion_5723_chr16_92645329_92645597	chr16:92645329-92645597	-1.61924401592699	12.0582511648304	0.000881975777065537	0.0073269166951663
chr16	93136376	93137358	WT_PeakRegion	WT_PeakRegion_5724_chr16_93136376_93137358	chr16:93136376-93137358	-1.24500657760809	12.4018764190981	0.000753910119817621	0.00672852046968986
chr16	93279100	93279808	Q111_PeakRegion	Q111_PeakRegion_1529_chr16_93279100_93279808	chr16:93279100-93279808	-0.137317299996517	0.162875909047686	0.689019748097872	0.746373314008222
chr16	93389244	93390411	Shared_PeakRegion	Shared_PeakRegion_1313_chr16_93389244_93390411	chr16:93389244-93390411	-0.857946119868007	7.80078781508708	0.00670681216425564	0.0243626277551355
chr16	93473144	93473963	WT_PeakRegion	WT_PeakRegion_5725_chr16_93473144_93473963	chr16:93473144-93473963	-0.214998493881382	0.351434960543721	0.555185163472576	0.628995563676928
chr16	93655041	93655357	WT_PeakRegion	WT_PeakRegion_5726_chr16_93655041_93655357	chr16:93655041-93655357	-1.68720449224513	10.9085619579679	0.00323520635250734	0.0153712311512312
chr16	93762605	93763072	WT_PeakRegion	WT_PeakRegion_5727_chr16_93762605_93763072	chr16:93762605-93763072	-1.3334420156515	9.91718065426753	0.00271177958536682	0.0137313702414487
chr16	93931150	93932023	WT_PeakRegion	WT_PeakRegion_5728_chr16_93931150_93932023	chr16:93931150-93932023	-1.14219907637959	10.9535064587193	0.00146984016433032	0.00979924354351953
chr16	93946298	93947115	WT_PeakRegion	WT_PeakRegion_5729_chr16_93946298_93947115	chr16:93946298-93947115	-0.516967485596479	1.88324862766989	0.174284590025071	0.248767618127835
chr16	93992612	93993651	Shared_PeakRegion	Shared_PeakRegion_1314_chr16_93992612_93993651	chr16:93992612-93993651	-0.607784089539875	10.7474948533783	0.00161851809801188	0.0103340669134088
chr16	93995809	93997565	Shared_PeakRegion	Shared_PeakRegion_1315_chr16_93995809_93997565	chr16:93995809-93997565	0.227091462456355	0.650286599468707	0.422702637074367	0.504939946412485
chr16	94072333	94072914	WT_PeakRegion	WT_PeakRegion_5730_chr16_94072333_94072914	chr16:94072333-94072914	-0.315854367961326	0.507652617935353	0.485276330957437	0.564165900308683
chr16	94555299	94556063	WT_PeakRegion	WT_PeakRegion_5731_chr16_94555299_94556063	chr16:94555299-94556063	-1.31113094728923	12.8530604482667	0.000614392562372507	0.00596783734264531
chr16	94959613	94960510	Shared_PeakRegion	Shared_PeakRegion_1316_chr16_94959613_94960510	chr16:94959613-94960510	-0.732775184763371	5.20520376395334	0.0255201689194929	0.06014670321877
chr16	95181047	95181550	WT_PeakRegion	WT_PeakRegion_5732_chr16_95181047_95181550	chr16:95181047-95181550	-0.930194646383619	6.22406418559377	0.0149300892809713	0.0417260654408948
chr16	95476536	95477769	WT_PeakRegion	WT_PeakRegion_5733_chr16_95476536_95477769	chr16:95476536-95477769	-0.415848771941292	1.90507808948468	0.171840691689773	0.245915572736434
chr16	95730634	95732755	Shared_PeakRegion	Shared_PeakRegion_1317_chr16_95730634_95732755	chr16:95730634-95732755	-0.956394119666182	14.1922624604544	0.000337624249663739	0.00440689960424069
chr16	96189169	96189491	WT_PeakRegion	WT_PeakRegion_5734_chr16_96189169_96189491	chr16:96189169-96189491	-0.925770502014862	4.58318813161328	0.0427837984969056	0.0869583378951339
chr16	96453533	96453983	WT_PeakRegion	WT_PeakRegion_5735_chr16_96453533_96453983	chr16:96453533-96453983	-1.50110640296629	14.6740736228948	0.000273030899444266	0.00404644812682687
chr16	97837395	97837666	WT_PeakRegion	WT_PeakRegion_5736_chr16_97837395_97837666	chr16:97837395-97837666	-1.01458361216261	4.80365784791446	0.0428967274848014	0.087087362023419
chr16	97881593	97882370	WT_PeakRegion	WT_PeakRegion_5737_chr16_97881593_97882370	chr16:97881593-97882370	-0.664676401074927	3.21337643631947	0.0795002697021513	0.137021587007443
chr16	98121401	98121788	Q111_PeakRegion	Q111_PeakRegion_1530_chr16_98121401_98121788	chr16:98121401-98121788	0.401623524038484	0.948638494827694	0.339821259871919	0.42435491054911
chr16	98231995	98233250	Q111_PeakRegion	Q111_PeakRegion_1531_chr16_98231995_98233250	chr16:98231995-98233250	1.57146986182626	19.4434919509763	3.60754042171007e-05	0.00147755347427172
chr16	98234164	98234408	WT_PeakRegion	WT_PeakRegion_5738_chr16_98234164_98234408	chr16:98234164-98234408	-1.52592589188233	7.92832774867387	0.00863347551472878	0.0288286225884216
chr16	98247189	98247631	Q111_PeakRegion	Q111_PeakRegion_1532_chr16_98247189_98247631	chr16:98247189-98247631	-0.220476477039658	0.288128881198666	0.59867005675491	0.66661185350149
chr17	3004554	3004939	WT_PeakRegion	WT_PeakRegion_5739_chr17_3004554_3004939	chr17:3004554-3004939	-0.519295849858891	2.56753484596092	0.113516791779642	0.178395588747097
chr17	3050072	3050360	WT_PeakRegion	WT_PeakRegion_5740_chr17_3050072_3050360	chr17:3050072-3050360	-1.02675185886868	6.10927719162356	0.0158466202673138	0.0434825334626604
chr17	3100635	3101917	WT_PeakRegion	WT_PeakRegion_5741_chr17_3100635_3101917	chr17:3100635-3101917	-0.74034046468536	6.65872331948134	0.0119352931808689	0.035677579361313
chr17	3261587	3261888	WT_PeakRegion	WT_PeakRegion_5742_chr17_3261587_3261888	chr17:3261587-3261888	-0.566616144149813	1.85124879183028	0.177941183187177	0.252491537899677
chr17	3269091	3269481	WT_PeakRegion	WT_PeakRegion_5743_chr17_3269091_3269481	chr17:3269091-3269481	-0.685148134773594	3.19385479487824	0.0821746661965655	0.1402583908414
chr17	3734391	3734620	WT_PeakRegion	WT_PeakRegion_5744_chr17_3734391_3734620	chr17:3734391-3734620	-0.57401424361877	1.36473406541998	0.2794411203483	0.362046875762689
chr17	4626190	4626572	Q111_PeakRegion	Q111_PeakRegion_1533_chr17_4626190_4626572	chr17:4626190-4626572	0.886235888781178	4.95385048959885	0.0292083520236427	0.0665039120521078
chr17	5146082	5148078	Shared_PeakRegion	Shared_PeakRegion_1318_chr17_5146082_5148078	chr17:5146082-5148078	-0.593815500633203	4.62964616140546	0.0348259731146637	0.0749321175086813
chr17	5158666	5159180	Shared_PeakRegion	Shared_PeakRegion_1319_chr17_5158666_5159180	chr17:5158666-5159180	0.0821071493719964	0.0554135789577947	0.814575125105385	0.853495471039067
chr17	5379729	5379989	WT_PeakRegion	WT_PeakRegion_5745_chr17_5379729_5379989	chr17:5379729-5379989	-1.61712391551197	11.1024609784488	0.00183980984878118	0.0110839627548864
chr17	5619430	5620597	WT_PeakRegion	WT_PeakRegion_5746_chr17_5619430_5620597	chr17:5619430-5620597	-0.599349488145572	2.87167258520504	0.0945326109761726	0.155838705177101
chr17	5864562	5866982	Q111_PeakRegion	Q111_PeakRegion_1534_chr17_5864562_5866982	chr17:5864562-5866982	-0.342502246651417	1.69695121364039	0.196895879572544	0.273762994663563
chr17	6576736	6577157	WT_PeakRegion	WT_PeakRegion_5747_chr17_6576736_6577157	chr17:6576736-6577157	-1.41482486575787	13.7674935601682	0.000407669593852093	0.00480352253622221
chr17	6577191	6577619	Q111_PeakRegion	Q111_PeakRegion_1535_chr17_6577191_6577619	chr17:6577191-6577619	0.0344759237093694	0.00813347981496563	0.928393453807392	0.944118335711935
chr17	7022036	7022491	WT_PeakRegion	WT_PeakRegion_5748_chr17_7022036_7022491	chr17:7022036-7022491	-0.310694893650089	0.663852210750368	0.422019969403654	0.504372970517401
chr17	7128860	7129516	WT_PeakRegion	WT_PeakRegion_5749_chr17_7128860_7129516	chr17:7128860-7129516	-1.38029891904729	14.9718226214926	0.000239639048224337	0.00379081709968049
chr17	7138998	7141280	Shared_PeakRegion	Shared_PeakRegion_1320_chr17_7138998_7141280	chr17:7138998-7141280	-0.971229719114657	10.1320931521602	0.0021631040954773	0.0120558992699886
chr17	7485770	7486373	WT_PeakRegion	WT_PeakRegion_5750_chr17_7485770_7486373	chr17:7485770-7486373	-0.492858196276908	1.76432014164304	0.188339744405031	0.263985419701281
chr17	7534778	7535164	WT_PeakRegion	WT_PeakRegion_5751_chr17_7534778_7535164	chr17:7534778-7535164	-0.628122729193319	2.85475350901817	0.0954902867364195	0.15695222584286
chr17	7541742	7542530	WT_PeakRegion	WT_PeakRegion_5752_chr17_7541742_7542530	chr17:7541742-7542530	-0.91012285752674	8.46872665083754	0.00482198823508223	0.0196885431530579
chr17	7546491	7547086	WT_PeakRegion	WT_PeakRegion_5753_chr17_7546491_7547086	chr17:7546491-7547086	-0.872267942925778	7.29407249583314	0.00864381617330601	0.0288409237459187
chr17	7593262	7593969	WT_PeakRegion	WT_PeakRegion_5754_chr17_7593262_7593969	chr17:7593262-7593969	-0.689541928611711	4.20698192496118	0.0439484141264167	0.0886603459476605
chr17	7616113	7616592	Q111_PeakRegion	Q111_PeakRegion_1536_chr17_7616113_7616592	chr17:7616113-7616592	-0.107089951635872	0.0969758582456951	0.756401731087795	0.804867918263376
chr17	7804422	7804993	WT_PeakRegion	WT_PeakRegion_5755_chr17_7804422_7804993	chr17:7804422-7804993	-0.738776870567686	3.98444887852976	0.0497576635666112	0.0969911881402656
chr17	7893129	7893806	Q111_PeakRegion	Q111_PeakRegion_1537_chr17_7893129_7893806	chr17:7893129-7893806	-0.645148540230157	2.99399163860446	0.0879177345060662	0.147751741610445
chr17	7977779	7978637	Shared_PeakRegion	Shared_PeakRegion_1321_chr17_7977779_7978637	chr17:7977779-7978637	-0.560051839487353	2.23375881716237	0.143846357045229	0.213936533154951
chr17	8103860	8104540	WT_PeakRegion	WT_PeakRegion_5756_chr17_8103860_8104540	chr17:8103860-8104540	-0.707640286401264	3.15965774119534	0.079760618745195	0.137335906514661
chr17	8539627	8540566	Q111_PeakRegion	Q111_PeakRegion_1538_chr17_8539627_8540566	chr17:8539627-8540566	-0.474256927673217	1.85767551386383	0.177199631744216	0.25174354781408
chr17	10637841	10638337	Shared_PeakRegion	Shared_PeakRegion_1322_chr17_10637841_10638337	chr17:10637841-10638337	-0.10156801620694	0.0845093827851045	0.772619624636576	0.818473340705232
chr17	10829974	10830281	WT_PeakRegion	WT_PeakRegion_5757_chr17_10829974_10830281	chr17:10829974-10830281	-0.772555819049502	3.28205503727551	0.0820358533186514	0.140103753580211
chr17	11520824	11522118	Shared_PeakRegion	Shared_PeakRegion_1323_chr17_11520824_11522118	chr17:11520824-11522118	-0.536418415063134	3.82281666044974	0.0544953165629105	0.103581527057343
chr17	12209072	12212053	Shared_PeakRegion	Shared_PeakRegion_1324_chr17_12209072_12212053	chr17:12209072-12212053	-1.2596407506604	31.6294897105961	3.44520323042797e-07	0.000114729771864273
chr17	12427249	12427799	WT_PeakRegion	WT_PeakRegion_5758_chr17_12427249_12427799	chr17:12427249-12427799	-1.07812268738127	9.0827499096726	0.00357545291035182	0.0163557622959687
chr17	12438411	12439863	Shared_PeakRegion	Shared_PeakRegion_1325_chr17_12438411_12439863	chr17:12438411-12439863	-0.742948056661728	6.08175422880602	0.0160750862473166	0.0438397227346564
chr17	12749990	12750866	WT_PeakRegion	WT_PeakRegion_5759_chr17_12749990_12750866	chr17:12749990-12750866	-0.84746191793855	7.01945303786952	0.0099310417678674	0.0315504402908725
chr17	12828888	12830539	WT_PeakRegion	WT_PeakRegion_5760_chr17_12828888_12830539	chr17:12828888-12830539	-0.913257903654681	8.42224450977527	0.00493320262969175	0.0199083989159197
